main_team,team_group,competition,away_home,n_matches,avg_win,avg_draw,avg_loss,win_streak_weighted,draw_streak_weighted,loss_streak_weighted,tot_giornata,win_streak_weighted_ratio,draw_streak_weighted_ratio,loss_streak_weighted_ratio
Man United,1,Premier League,home,4,1.0,0.0,0.0,64.0,0.0,0.0,64.0,1.0,0.0,0.0
Man United,2,Premier League,away,4,1.0,0.0,0.0,42.0,0.0,0.0,42.0,1.0,0.0,0.0
Man United,2,Premier League,home,6,0.6666666666666666,0.3333333333333333,0.0,91.0,35.0,0.0,126.0,0.7222222222222222,0.2777777777777778,0.0
Man United,all,Premier League,away,14,0.42857142857142855,0.14285714285714285,0.42857142857142855,76.0,20.0,102.0,198.0,0.3838383838383838,0.10101010101010101,0.5151515151515151
Man United,all,Premier League,home,15,0.7333333333333333,0.2,0.06666666666666667,193.0,46.0,1.0,240.0,0.8041666666666667,0.19166666666666668,0.004166666666666667
Milan,0,Serie A,away,4,0.25,0.25,0.5,28.0,2.0,40.0,70.0,0.4,0.02857142857142857,0.5714285714285714
Milan,0,Serie A,home,5,0.6,0.2,0.2,38.0,17.0,7.0,62.0,0.6129032258064516,0.27419354838709675,0.11290322580645161
Milan,1,Serie A,away,6,0.3333333333333333,0.16666666666666666,0.5,31.0,4.0,64.0,99.0,0.31313131313131315,0.04040404040404041,0.6464646464646465
Milan,1,Serie A,home,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,52.0,29.0,20.0,101.0,0.5148514851485149,0.2871287128712871,0.19801980198019803
Milan,2,Serie A,away,5,0.6,0.4,0.0,32.0,32.0,0.0,64.0,0.5,0.5,0.0
Milan,2,Serie A,home,2,0.5,0.5,0.0,13.0,26.0,0.0,39.0,0.3333333333333333,0.6666666666666666,0.0
Milan,all,Serie A,away,15,0.4,0.26666666666666666,0.3333333333333333,91.0,38.0,104.0,233.0,0.3905579399141631,0.1630901287553648,0.44635193133047213
Milan,all,Serie A,home,14,0.6428571428571429,0.21428571428571427,0.14285714285714285,103.0,72.0,27.0,202.0,0.5099009900990099,0.3564356435643564,0.13366336633663367
Monza,0,Serie A,away,5,0.2,0.0,0.8,20.0,0.0,31.0,51.0,0.39215686274509803,0.0,0.6078431372549019
Monza,0,Serie A,home,5,0.2,0.2,0.6,7.0,17.0,56.0,80.0,0.0875,0.2125,0.7
Monza,1,Serie A,away,4,0.25,0.5,0.25,22.0,45.0,10.0,77.0,0.2857142857142857,0.5844155844155844,0.12987012987012986
Monza,1,Serie A,home,5,0.2,0.2,0.6,25.0,19.0,16.0,60.0,0.4166666666666667,0.31666666666666665,0.26666666666666666
Monza,2,Serie A,away,5,0.4,0.4,0.2,26.0,32.0,24.0,82.0,0.3170731707317073,0.3902439024390244,0.2926829268292683
Monza,2,Serie A,home,5,0.6,0.4,0.0,37.0,48.0,0.0,85.0,0.43529411764705883,0.5647058823529412,0.0
Monza,all,Serie A,away,14,0.2857142857142857,0.2857142857142857,0.42857142857142855,68.0,77.0,65.0,210.0,0.3238095238095238,0.36666666666666664,0.30952380952380953
Monza,all,Serie A,home,15,0.3333333333333333,0.26666666666666666,0.4,69.0,84.0,72.0,225.0,0.30666666666666664,0.37333333333333335,0.32
Napoli,0,Serie A,away,5,0.8,0.0,0.2,36.0,0.0,16.0,52.0,0.6923076923076923,0.0,0.3076923076923077
Napoli,0,Serie A,home,5,0.6,0.0,0.4,64.0,0.0,53.0,117.0,0.5470085470085471,0.0,0.452991452991453
Napoli,1,Serie A,away,4,0.75,0.25,0.0,74.0,3.0,0.0,77.0,0.961038961038961,0.03896103896103896,0.0
Napoli,1,Serie A,home,6,1.0,0.0,0.0,61.0,0.0,0.0,61.0,1.0,0.0,0.0
Napoli,2,Serie A,away,6,1.0,0.0,0.0,96.0,0.0,0.0,96.0,1.0,0.0,0.0
Napoli,2,Serie A,home,3,0.6666666666666666,0.3333333333333333,0.0,28.0,4.0,0.0,32.0,0.875,0.125,0.0
Napoli,all,Serie A,away,15,0.8666666666666667,0.06666666666666667,0.06666666666666667,206.0,3.0,16.0,225.0,0.9155555555555556,0.013333333333333334,0.07111111111111111
Napoli,all,Serie A,home,14,0.7857142857142857,0.07142857142857142,0.14285714285714285,153.0,4.0,53.0,210.0,0.7285714285714285,0.01904761904761905,0.2523809523809524
Newcastle,0,Premier League,away,5,0.2,0.6,0.2,13.0,32.0,26.0,71.0,0.18309859154929578,0.4507042253521127,0.36619718309859156
Newcastle,0,Premier League,home,3,0.6666666666666666,0.3333333333333333,0.0,43.0,3.0,0.0,46.0,0.9347826086956522,0.06521739130434782,0.0
Newcastle,1,Premier League,away,6,0.5,0.3333333333333333,0.16666666666666666,70.0,25.0,5.0,100.0,0.7,0.25,0.05
Newcastle,1,Premier League,home,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,73.0,28.0,24.0,125.0,0.584,0.224,0.192
Newcastle,2,Premier League,away,4,0.75,0.25,0.0,60.0,23.0,0.0,83.0,0.7228915662650602,0.27710843373493976,0.0
Newcastle,2,Premier League,home,4,0.5,0.5,0.0,13.0,26.0,0.0,39.0,0.3333333333333333,0.6666666666666666,0.0
Newcastle,all,Premier League,away,15,0.4666666666666667,0.4,0.13333333333333333,143.0,80.0,31.0,254.0,0.562992125984252,0.31496062992125984,0.1220472440944882
Newcastle,all,Premier League,home,14,0.5714285714285714,0.35714285714285715,0.07142857142857142,129.0,57.0,24.0,210.0,0.6142857142857143,0.2714285714285714,0.11428571428571428
Nott'm Forest,0,Premier League,away,7,0.0,0.14285714285714285,0.8571428571428571,0.0,12.0,95.0,107.0,0.0,0.11214953271028037,0.8878504672897196
Nott'm Forest,0,Premier League,home,4,0.0,0.5,0.5,0.0,34.0,32.0,66.0,0.0,0.5151515151515151,0.48484848484848486
Nott'm Forest,1,Premier League,away,3,0.0,0.0,1.0,0.0,0.0,59.0,59.0,0.0,0.0,1.0
Nott'm Forest,1,Premier League,home,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,31.0,62.0,8.0,101.0,0.3069306930693069,0.6138613861386139,0.07920792079207921
Nott'm Forest,2,Premier League,away,5,0.2,0.4,0.4,19.0,24.0,16.0,59.0,0.3220338983050847,0.4067796610169492,0.2711864406779661
Nott'm Forest,2,Premier League,home,4,0.5,0.25,0.25,42.0,26.0,6.0,74.0,0.5675675675675675,0.35135135135135137,0.08108108108108109
Nott'm Forest,all,Premier League,away,15,0.06666666666666667,0.2,0.7333333333333333,19.0,36.0,170.0,225.0,0.08444444444444445,0.16,0.7555555555555555
Nott'm Forest,all,Premier League,home,15,0.3333333333333333,0.4,0.26666666666666666,73.0,122.0,46.0,241.0,0.3029045643153527,0.5062240663900415,0.1908713692946058
Osasuna,0,La Liga,away,5,0.0,0.4,0.6,0.0,23.0,27.0,50.0,0.0,0.46,0.54
Osasuna,0,La Liga,home,4,0.0,0.0,1.0,0.0,0.0,83.0,83.0,0.0,0.0,1.0
Osasuna,1,La Liga,away,4,0.5,0.5,0.0,37.0,39.0,0.0,76.0,0.4868421052631579,0.5131578947368421,0.0
Osasuna,1,La Liga,home,5,0.8,0.2,0.0,24.0,25.0,0.0,49.0,0.4897959183673469,0.5102040816326531,0.0
Osasuna,2,La Liga,away,5,0.2,0.6,0.2,5.0,61.0,26.0,92.0,0.05434782608695652,0.6630434782608695,0.2826086956521739
Osasuna,2,La Liga,home,5,0.6,0.0,0.4,51.0,0.0,14.0,65.0,0.7846153846153846,0.0,0.2153846153846154
Osasuna,all,La Liga,away,14,0.21428571428571427,0.5,0.2857142857142857,42.0,123.0,53.0,218.0,0.1926605504587156,0.5642201834862385,0.24311926605504589
Osasuna,all,La Liga,home,14,0.5,0.07142857142857142,0.42857142857142855,75.0,25.0,97.0,197.0,0.38071065989847713,0.12690355329949238,0.49238578680203043
RB Leipzig,0,Bundesliga,away,3,0.0,0.0,1.0,0.0,0.0,31.0,31.0,0.0,0.0,1.0
RB Leipzig,0,Bundesliga,home,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,54.0,16.0,20.0,90.0,0.6,0.17777777777777778,0.2222222222222222
RB Leipzig,1,Bundesliga,away,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,49.0,39.0,7.0,95.0,0.5157894736842106,0.4105263157894737,0.07368421052631578
RB Leipzig,1,Bundesliga,home,4,0.5,0.25,0.25,28.0,2.0,26.0,56.0,0.5,0.03571428571428571,0.4642857142857143
RB Leipzig,2,Bundesliga,away,4,0.5,0.25,0.25,44.0,1.0,25.0,70.0,0.6285714285714286,0.014285714285714285,0.35714285714285715
RB Leipzig,2,Bundesliga,home,3,1.0,0.0,0.0,36.0,0.0,0.0,36.0,1.0,0.0,0.0
RB Leipzig,all,Bundesliga,away,14,0.35714285714285715,0.2857142857142857,0.35714285714285715,93.0,40.0,63.0,196.0,0.4744897959183674,0.20408163265306123,0.32142857142857145
RB Leipzig,all,Bundesliga,home,13,0.6923076923076923,0.15384615384615385,0.15384615384615385,118.0,18.0,46.0,182.0,0.6483516483516484,0.0989010989010989,0.25274725274725274
Real Madrid,0,La Liga,away,5,0.4,0.2,0.4,24.0,25.0,43.0,92.0,0.2608695652173913,0.2717391304347826,0.4673913043478261
Real Madrid,0,La Liga,home,5,0.4,0.4,0.2,13.0,43.0,29.0,85.0,0.15294117647058825,0.5058823529411764,0.3411764705882353
Real Madrid,1,La Liga,away,4,0.5,0.0,0.5,25.0,0.0,34.0,59.0,0.423728813559322,0.0,0.576271186440678
Real Madrid,1,La Liga,home,5,0.6,0.4,0.0,30.0,19.0,0.0,49.0,0.6122448979591837,0.3877551020408163,0.0
Real Madrid,2,La Liga,away,5,1.0,0.0,0.0,37.0,0.0,0.0,37.0,1.0,0.0,0.0
Real Madrid,2,La Liga,home,4,1.0,0.0,0.0,93.0,0.0,0.0,93.0,1.0,0.0,0.0
Real Madrid,all,La Liga,away,14,0.6428571428571429,0.07142857142857142,0.2857142857142857,86.0,25.0,77.0,188.0,0.4574468085106383,0.13297872340425532,0.4095744680851064
Real Madrid,all,La Liga,home,14,0.6428571428571429,0.2857142857142857,0.07142857142857142,136.0,62.0,29.0,227.0,0.5991189427312775,0.27312775330396477,0.1277533039647577
Roma,0,Serie A,away,5,0.2,0.4,0.4,8.0,20.0,47.0,75.0,0.10666666666666667,0.26666666666666666,0.6266666666666667
Roma,0,Serie A,home,4,0.25,0.0,0.75,25.0,0.0,31.0,56.0,0.44642857142857145,0.0,0.5535714285714286
Roma,1,Serie A,away,4,0.5,0.25,0.25,35.0,14.0,5.0,54.0,0.6481481481481481,0.25925925925925924,0.09259259259259259
Roma,1,Serie A,home,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,59.0,15.0,26.0,100.0,0.59,0.15,0.26
Roma,2,Serie A,away,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,42.0,22.0,24.0,88.0,0.4772727272727273,0.25,0.2727272727272727
Roma,2,Serie A,home,4,1.0,0.0,0.0,62.0,0.0,0.0,62.0,1.0,0.0,0.0
Roma,all,Serie A,away,15,0.4666666666666667,0.26666666666666666,0.26666666666666666,85.0,56.0,76.0,217.0,0.391705069124424,0.25806451612903225,0.35023041474654376
Roma,all,Serie A,home,14,0.6428571428571429,0.07142857142857142,0.2857142857142857,146.0,15.0,57.0,218.0,0.6697247706422018,0.06880733944954129,0.26146788990825687
Salernitana,0,Serie A,away,5,0.2,0.4,0.4,12.0,32.0,28.0,72.0,0.16666666666666666,0.4444444444444444,0.3888888888888889
Salernitana,0,Serie A,home,6,0.0,0.16666666666666666,0.8333333333333334,0.0,29.0,80.0,109.0,0.0,0.26605504587155965,0.7339449541284404
Salernitana,1,Serie A,away,5,0.0,0.4,0.6,0.0,6.0,37.0,43.0,0.0,0.13953488372093023,0.8604651162790697
Salernitana,1,Serie A,home,4,0.25,0.75,0.0,24.0,49.0,0.0,73.0,0.3287671232876712,0.6712328767123288,0.0
Salernitana,2,Serie A,away,4,0.25,0.5,0.25,20.0,53.0,22.0,95.0,0.21052631578947367,0.5578947368421052,0.23157894736842105
Salernitana,2,Serie A,home,5,0.6,0.2,0.2,23.0,13.0,7.0,43.0,0.5348837209302325,0.3023255813953488,0.16279069767441862
Salernitana,all,Serie A,away,14,0.14285714285714285,0.42857142857142855,0.42857142857142855,32.0,91.0,87.0,210.0,0.1523809523809524,0.43333333333333335,0.4142857142857143
Salernitana,all,Serie A,home,15,0.26666666666666666,0.3333333333333333,0.4,47.0,91.0,87.0,225.0,0.2088888888888889,0.40444444444444444,0.38666666666666666
Sampdoria,0,Serie A,away,5,0.0,0.0,1.0,0.0,0.0,110.0,110.0,0.0,0.0,1.0
Sampdoria,0,Serie A,home,7,0.0,0.42857142857142855,0.5714285714285714,0.0,28.0,34.0,62.0,0.0,0.45161290322580644,0.5483870967741935
Sampdoria,1,Serie A,away,5,0.2,0.4,0.4,16.0,30.0,32.0,78.0,0.20512820512820512,0.38461538461538464,0.41025641025641024
Sampdoria,1,Serie A,home,4,0.0,0.0,1.0,0.0,0.0,63.0,63.0,0.0,0.0,1.0
Sampdoria,2,Serie A,away,4,0.25,0.0,0.75,11.0,0.0,15.0,26.0,0.4230769230769231,0.0,0.5769230769230769
Sampdoria,2,Serie A,home,4,0.25,0.25,0.5,27.0,25.0,44.0,96.0,0.28125,0.2604166666666667,0.4583333333333333
Sampdoria,all,Serie A,away,14,0.14285714285714285,0.14285714285714285,0.7142857142857143,27.0,30.0,157.0,214.0,0.1261682242990654,0.14018691588785046,0.7336448598130841
Sampdoria,all,Serie A,home,15,0.06666666666666667,0.26666666666666666,0.6666666666666666,27.0,53.0,141.0,221.0,0.12217194570135746,0.2398190045248869,0.6380090497737556
Sassuolo,0,Serie A,away,5,0.4,0.0,0.6,46.0,0.0,23.0,69.0,0.6666666666666666,0.0,0.3333333333333333
Sassuolo,0,Serie A,home,6,0.16666666666666666,0.3333333333333333,0.5,21.0,18.0,50.0,89.0,0.23595505617977527,0.20224719101123595,0.5617977528089888
Sassuolo,1,Serie A,away,6,0.16666666666666666,0.3333333333333333,0.5,7.0,41.0,45.0,93.0,0.07526881720430108,0.44086021505376344,0.4838709677419355
Sassuolo,1,Serie A,home,2,0.0,0.5,0.5,0.0,28.0,6.0,34.0,0.0,0.8235294117647058,0.17647058823529413
Sassuolo,2,Serie A,away,4,0.25,0.5,0.25,24.0,8.0,29.0,61.0,0.39344262295081966,0.13114754098360656,0.47540983606557374
Sassuolo,2,Serie A,home,6,0.8333333333333334,0.0,0.16666666666666666,73.0,0.0,16.0,89.0,0.8202247191011236,0.0,0.1797752808988764
Sassuolo,all,Serie A,away,15,0.26666666666666666,0.26666666666666666,0.4666666666666667,77.0,49.0,97.0,223.0,0.3452914798206278,0.21973094170403587,0.4349775784753363
Sassuolo,all,Serie A,home,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,94.0,46.0,72.0,212.0,0.44339622641509435,0.2169811320754717,0.33962264150943394
Schalke 04,0,Bundesliga,away,4,0.0,0.25,0.75,0.0,21.0,32.0,53.0,0.0,0.39622641509433965,0.6037735849056604
Schalke 04,0,Bundesliga,home,6,0.0,0.16666666666666666,0.8333333333333334,0.0,24.0,74.0,98.0,0.0,0.24489795918367346,0.7551020408163265
Schalke 04,1,Bundesliga,away,6,0.0,0.5,0.5,0.0,47.0,41.0,88.0,0.0,0.5340909090909091,0.4659090909090909
Schalke 04,1,Bundesliga,home,6,0.16666666666666666,0.5,0.3333333333333333,14.0,40.0,18.0,72.0,0.19444444444444445,0.5555555555555556,0.25
Schalke 04,2,Bundesliga,away,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.0,5.0,11.0,39.0,0.5897435897435898,0.1282051282051282,0.28205128205128205
Schalke 04,2,Bundesliga,home,2,1.0,0.0,0.0,28.0,0.0,0.0,28.0,1.0,0.0,0.0
Schalke 04,all,Bundesliga,away,13,0.07692307692307693,0.38461538461538464,0.5384615384615384,23.0,73.0,84.0,180.0,0.12777777777777777,0.40555555555555556,0.4666666666666667
Schalke 04,all,Bundesliga,home,14,0.21428571428571427,0.2857142857142857,0.5,42.0,64.0,92.0,198.0,0.21212121212121213,0.32323232323232326,0.46464646464646464
Sevilla,0,La Liga,away,5,0.0,0.4,0.6,0.0,19.0,57.0,76.0,0.0,0.25,0.75
Sevilla,0,La Liga,home,4,0.0,0.25,0.75,0.0,8.0,25.0,33.0,0.0,0.24242424242424243,0.7575757575757576
Sevilla,1,La Liga,away,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,37.0,38.0,18.0,93.0,0.3978494623655914,0.40860215053763443,0.1935483870967742
Sevilla,1,La Liga,home,5,0.4,0.2,0.4,40.0,29.0,36.0,105.0,0.38095238095238093,0.2761904761904762,0.34285714285714286
Sevilla,2,La Liga,away,3,0.3333333333333333,0.0,0.6666666666666666,5.0,0.0,30.0,35.0,0.14285714285714285,0.0,0.8571428571428571
Sevilla,2,La Liga,home,5,0.6,0.4,0.0,61.0,12.0,0.0,73.0,0.8356164383561644,0.1643835616438356,0.0
Sevilla,all,La Liga,away,14,0.21428571428571427,0.2857142857142857,0.5,42.0,57.0,105.0,204.0,0.20588235294117646,0.27941176470588236,0.5147058823529411
Sevilla,all,La Liga,home,14,0.35714285714285715,0.2857142857142857,0.35714285714285715,101.0,49.0,61.0,211.0,0.4786729857819905,0.23222748815165878,0.2890995260663507
Sociedad,0,La Liga,away,2,0.0,0.5,0.5,0.0,19.0,28.0,47.0,0.0,0.40425531914893614,0.5957446808510638
Sociedad,0,La Liga,home,5,0.4,0.2,0.4,25.0,4.0,14.0,43.0,0.5813953488372093,0.09302325581395349,0.32558139534883723
Sociedad,1,La Liga,away,6,0.8333333333333334,0.16666666666666666,0.0,49.0,26.0,0.0,75.0,0.6533333333333333,0.3466666666666667,0.0
Sociedad,1,La Liga,home,4,0.5,0.5,0.0,25.0,48.0,0.0,73.0,0.3424657534246575,0.6575342465753424,0.0
Sociedad,2,La Liga,away,6,0.5,0.0,0.5,41.0,0.0,40.0,81.0,0.5061728395061729,0.0,0.49382716049382713
Sociedad,2,La Liga,home,5,0.6,0.2,0.2,62.0,13.0,21.0,96.0,0.6458333333333334,0.13541666666666666,0.21875
Sociedad,all,La Liga,away,14,0.5714285714285714,0.14285714285714285,0.2857142857142857,90.0,45.0,68.0,203.0,0.4433497536945813,0.22167487684729065,0.33497536945812806
Sociedad,all,La Liga,home,14,0.5,0.2857142857142857,0.21428571428571427,112.0,65.0,35.0,212.0,0.5283018867924528,0.30660377358490565,0.1650943396226415
Southampton,0,Premier League,away,4,0.0,0.25,0.75,0.0,27.0,19.0,46.0,0.0,0.5869565217391305,0.41304347826086957
Southampton,0,Premier League,home,7,0.0,0.2857142857142857,0.7142857142857143,0.0,41.0,88.0,129.0,0.0,0.3178294573643411,0.6821705426356589
Southampton,1,Premier League,away,7,0.14285714285714285,0.0,0.8571428571428571,24.0,0.0,105.0,129.0,0.18604651162790697,0.0,0.813953488372093
Southampton,1,Premier League,home,4,0.25,0.25,0.5,5.0,11.0,30.0,46.0,0.10869565217391304,0.2391304347826087,0.6521739130434783
Southampton,2,Premier League,away,4,0.75,0.0,0.25,35.0,0.0,25.0,60.0,0.5833333333333334,0.0,0.4166666666666667
Southampton,2,Premier League,home,4,0.25,0.25,0.5,26.0,2.0,28.0,56.0,0.4642857142857143,0.03571428571428571,0.5
Southampton,all,Premier League,away,15,0.26666666666666666,0.06666666666666667,0.6666666666666666,59.0,27.0,149.0,235.0,0.251063829787234,0.1148936170212766,0.6340425531914894
Southampton,all,Premier League,home,15,0.13333333333333333,0.26666666666666666,0.6,31.0,54.0,146.0,231.0,0.1341991341991342,0.23376623376623376,0.6320346320346321
Spezia,0,Serie A,away,5,0.0,0.0,1.0,0.0,0.0,33.0,33.0,0.0,0.0,1.0
Spezia,0,Serie A,home,5,0.2,0.2,0.6,26.0,16.0,63.0,105.0,0.24761904761904763,0.1523809523809524,0.6
Spezia,1,Serie A,away,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,18.0,75.0,56.0,149.0,0.12080536912751678,0.5033557046979866,0.37583892617449666
Spezia,1,Serie A,home,5,0.2,0.6,0.2,1.0,22.0,12.0,35.0,0.02857142857142857,0.6285714285714286,0.34285714285714286
Spezia,2,Serie A,away,2,0.5,0.0,0.5,15.0,0.0,11.0,26.0,0.5769230769230769,0.0,0.4230769230769231
Spezia,2,Serie A,home,5,0.2,0.8,0.0,7.0,80.0,0.0,87.0,0.08045977011494253,0.9195402298850575,0.0
Spezia,all,Serie A,away,14,0.14285714285714285,0.21428571428571427,0.6428571428571429,33.0,75.0,100.0,208.0,0.15865384615384615,0.3605769230769231,0.4807692307692308
Spezia,all,Serie A,home,15,0.2,0.5333333333333333,0.26666666666666666,34.0,118.0,75.0,227.0,0.14977973568281938,0.5198237885462555,0.3303964757709251
Stuttgart,0,Bundesliga,away,7,0.0,0.2857142857142857,0.7142857142857143,0.0,30.0,90.0,120.0,0.0,0.25,0.75
Stuttgart,0,Bundesliga,home,5,0.0,0.2,0.8,0.0,1.0,42.0,43.0,0.0,0.023255813953488372,0.9767441860465116
Stuttgart,1,Bundesliga,away,5,0.0,0.6,0.4,0.0,23.0,21.0,44.0,0.0,0.5227272727272727,0.4772727272727273
Stuttgart,1,Bundesliga,home,5,0.4,0.2,0.4,33.0,16.0,44.0,93.0,0.3548387096774194,0.17204301075268819,0.4731182795698925
Stuttgart,2,Bundesliga,away,2,0.5,0.0,0.5,27.0,0.0,22.0,49.0,0.5510204081632653,0.0,0.4489795918367347
Stuttgart,2,Bundesliga,home,3,0.6666666666666666,0.3333333333333333,0.0,24.0,5.0,0.0,29.0,0.8275862068965517,0.1724137931034483,0.0
Stuttgart,all,Bundesliga,away,14,0.07142857142857142,0.35714285714285715,0.5714285714285714,27.0,53.0,133.0,213.0,0.1267605633802817,0.24882629107981222,0.6244131455399061
Stuttgart,all,Bundesliga,home,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,57.0,22.0,86.0,165.0,0.34545454545454546,0.13333333333333333,0.5212121212121212
Torino,0,Serie A,away,6,0.0,0.16666666666666666,0.8333333333333334,0.0,15.0,64.0,79.0,0.0,0.189873417721519,0.810126582278481
Torino,0,Serie A,home,5,0.2,0.2,0.6,12.0,2.0,66.0,80.0,0.15,0.025,0.825
Torino,1,Serie A,away,6,0.5,0.3333333333333333,0.16666666666666666,31.0,48.0,13.0,92.0,0.33695652173913043,0.5217391304347826,0.14130434782608695
Torino,1,Serie A,home,4,0.5,0.25,0.25,46.0,9.0,7.0,62.0,0.7419354838709677,0.14516129032258066,0.11290322580645161
Torino,2,Serie A,away,3,0.6666666666666666,0.3333333333333333,0.0,29.0,17.0,0.0,46.0,0.6304347826086957,0.3695652173913043,0.0
Torino,2,Serie A,home,5,0.4,0.4,0.2,19.0,39.0,18.0,76.0,0.25,0.5131578947368421,0.23684210526315788
Torino,all,Serie A,away,15,0.3333333333333333,0.26666666666666666,0.4,60.0,80.0,77.0,217.0,0.2764976958525346,0.3686635944700461,0.3548387096774194
Torino,all,Serie A,home,14,0.35714285714285715,0.2857142857142857,0.35714285714285715,77.0,50.0,91.0,218.0,0.3532110091743119,0.22935779816513763,0.41743119266055045
Tottenham,0,Premier League,away,4,0.25,0.0,0.75,10.0,0.0,28.0,38.0,0.2631578947368421,0.0,0.7368421052631579
Tottenham,0,Premier League,home,5,0.4,0.0,0.6,53.0,0.0,51.0,104.0,0.5096153846153846,0.0,0.49038461538461536
Tottenham,1,Premier League,away,6,0.3333333333333333,0.5,0.16666666666666666,40.0,24.0,26.0,90.0,0.4444444444444444,0.26666666666666666,0.28888888888888886
Tottenham,1,Premier League,home,5,0.8,0.0,0.2,58.0,0.0,15.0,73.0,0.7945205479452054,0.0,0.2054794520547945
Tottenham,2,Premier League,away,5,0.4,0.4,0.2,18.0,57.0,23.0,98.0,0.1836734693877551,0.5816326530612245,0.23469387755102042
Tottenham,2,Premier League,home,5,1.0,0.0,0.0,63.0,0.0,0.0,63.0,1.0,0.0,0.0
Tottenham,all,Premier League,away,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,68.0,81.0,77.0,226.0,0.3008849557522124,0.3584070796460177,0.3407079646017699
Tottenham,all,Premier League,home,15,0.7333333333333333,0.0,0.26666666666666666,174.0,0.0,66.0,240.0,0.725,0.0,0.275
Udinese,0,Serie A,away,6,0.0,0.3333333333333333,0.6666666666666666,0.0,35.0,56.0,91.0,0.0,0.38461538461538464,0.6153846153846154
Udinese,0,Serie A,home,4,0.75,0.25,0.0,39.0,9.0,0.0,48.0,0.8125,0.1875,0.0
Udinese,1,Serie A,away,5,0.6,0.0,0.4,35.0,0.0,49.0,84.0,0.4166666666666667,0.0,0.5833333333333334
Udinese,1,Serie A,home,6,0.16666666666666666,0.5,0.3333333333333333,4.0,67.0,29.0,100.0,0.04,0.67,0.29
Udinese,2,Serie A,away,4,0.5,0.5,0.0,27.0,26.0,0.0,53.0,0.5094339622641509,0.49056603773584906,0.0
Udinese,2,Serie A,home,4,0.0,1.0,0.0,0.0,59.0,0.0,59.0,0.0,1.0,0.0
Udinese,all,Serie A,away,15,0.3333333333333333,0.26666666666666666,0.4,62.0,61.0,105.0,228.0,0.2719298245614035,0.2675438596491228,0.4605263157894737
Udinese,all,Serie A,home,14,0.2857142857142857,0.5714285714285714,0.14285714285714285,43.0,135.0,29.0,207.0,0.20772946859903382,0.6521739130434783,0.14009661835748793
Union Berlin,0,Bundesliga,away,6,0.16666666666666666,0.0,0.8333333333333334,20.0,0.0,85.0,105.0,0.19047619047619047,0.0,0.8095238095238095
Union Berlin,0,Bundesliga,home,4,0.75,0.25,0.0,38.0,5.0,0.0,43.0,0.8837209302325582,0.11627906976744186,0.0
Union Berlin,1,Bundesliga,away,4,0.5,0.5,0.0,23.0,26.0,0.0,49.0,0.46938775510204084,0.5306122448979592,0.0
Union Berlin,1,Bundesliga,home,6,0.6666666666666666,0.3333333333333333,0.0,54.0,37.0,0.0,91.0,0.5934065934065934,0.4065934065934066,0.0
Union Berlin,2,Bundesliga,away,4,0.75,0.0,0.25,31.0,0.0,11.0,42.0,0.7380952380952381,0.0,0.2619047619047619
Union Berlin,2,Bundesliga,home,3,0.6666666666666666,0.3333333333333333,0.0,27.0,21.0,0.0,48.0,0.5625,0.4375,0.0
Union Berlin,all,Bundesliga,away,14,0.42857142857142855,0.14285714285714285,0.42857142857142855,74.0,26.0,96.0,196.0,0.37755102040816324,0.1326530612244898,0.4897959183673469
Union Berlin,all,Bundesliga,home,13,0.6923076923076923,0.3076923076923077,0.0,119.0,63.0,0.0,182.0,0.6538461538461539,0.34615384615384615,0.0
Valencia,0,La Liga,away,6,0.0,0.16666666666666666,0.8333333333333334,0.0,13.0,86.0,99.0,0.0,0.13131313131313133,0.8686868686868687
Valencia,0,La Liga,home,5,0.4,0.0,0.6,38.0,0.0,37.0,75.0,0.5066666666666667,0.0,0.49333333333333335
Valencia,1,La Liga,away,4,0.25,0.25,0.5,8.0,10.0,26.0,44.0,0.18181818181818182,0.22727272727272727,0.5909090909090909
Valencia,1,La Liga,home,6,0.5,0.16666666666666666,0.3333333333333333,33.0,28.0,27.0,88.0,0.375,0.3181818181818182,0.3068181818181818
Valencia,2,La Liga,away,4,0.0,0.25,0.75,0.0,7.0,71.0,78.0,0.0,0.08974358974358974,0.9102564102564102
Valencia,2,La Liga,home,3,0.3333333333333333,0.6666666666666666,0.0,4.0,27.0,0.0,31.0,0.12903225806451613,0.8709677419354839,0.0
Valencia,all,La Liga,away,14,0.07142857142857142,0.21428571428571427,0.7142857142857143,8.0,30.0,183.0,221.0,0.03619909502262444,0.13574660633484162,0.8280542986425339
Valencia,all,La Liga,home,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,75.0,55.0,64.0,194.0,0.3865979381443299,0.28350515463917525,0.32989690721649484
