main_team,opponent_team,goal_fatti,no_goal,goal,tot_goals,goal_subiti,away_home,result,team_has_scored,giornata,goal_no_goal,team_has_conceded_goal,competition,position,playedGames,form,won,draw,lost,points,goalsFor,goalsAgainst,goalDifference,team_short_name,team_group
Ath Madrid,Sevilla,2,True,False,2,0,away,Win,True,7.0,No Goal,False,La Liga,13,28,"D,W,L,W,L",8,8,12,32,33,44,-11,Sevilla,1
Barcelona,Mallorca,1,True,False,1,0,away,Win,True,7.0,No Goal,False,La Liga,12,28,"D,D,L,D,L",9,7,12,34,25,30,-5,Mallorca,1
Valencia,Espanol,2,False,True,4,2,away,Draw,True,7.0,Goal,True,La Liga,19,28,"L,L,L,L,L",6,9,13,27,34,46,-12,Espanol,2
Betis,Celta,0,True,False,1,1,away,Loss,False,7.0,No Goal,True,La Liga,10,28,"D,D,W,W,D",9,9,10,36,36,39,-3,Celta,1
Sociedad,Girona,5,False,True,8,3,away,Win,True,7.0,Goal,True,La Liga,11,28,"D,W,D,L,L",9,8,11,35,42,42,0,Girona,1
Osasuna,Real Madrid,1,False,True,2,1,away,Draw,True,7.0,Goal,True,La Liga,2,28,"L,W,L,W,D",18,5,5,59,59,24,35,Real Madrid,0
Elche,Vallecano,1,False,True,3,2,away,Loss,True,7.0,Goal,True,La Liga,9,28,"L,D,D,L,D",9,10,9,37,33,33,0,Vallecano,1
Valencia,Osasuna,2,False,True,3,1,away,Win,True,8.0,Goal,True,La Liga,8,28,"W,D,L,L,D",10,8,10,38,24,28,-4,Osasuna,1
Vallecano,Almeria,1,False,True,4,3,away,Loss,True,8.0,Goal,True,La Liga,16,28,"W,D,D,L,L",8,6,14,30,34,48,-14,Almeria,2
Girona,Ath Madrid,1,False,True,3,2,away,Loss,True,8.0,Goal,True,La Liga,3,28,"W,W,W,W,W",17,6,5,57,45,20,25,Ath Madrid,0
Ath Bilbao,Sevilla,1,False,True,2,1,away,Draw,True,8.0,Goal,True,La Liga,13,28,"D,W,L,W,L",8,8,12,32,33,44,-11,Sevilla,1
Real Madrid,Getafe,1,True,False,1,0,away,Win,True,8.0,No Goal,False,La Liga,15,28,"L,D,W,D,W",7,9,12,30,27,36,-9,Getafe,2
Betis,Valladolid,0,True,False,0,0,away,Draw,False,8.0,No Goal,False,La Liga,17,28,"D,L,L,D,W",8,5,15,29,23,47,-24,Valladolid,2
Espanol,Cadiz,2,False,True,4,2,away,Draw,True,8.0,Goal,True,La Liga,14,28,"W,L,D,D,D",7,10,11,31,23,40,-17,Cadiz,1
Villarreal,Sociedad,0,True,False,1,1,away,Loss,False,8.0,No Goal,True,La Liga,4,28,"W,L,W,D,D",15,6,7,51,37,26,11,Sociedad,0
Celta,Barcelona,0,True,False,1,1,away,Loss,False,8.0,No Goal,True,La Liga,1,28,"D,W,W,W,W",23,3,2,72,53,9,44,Barcelona,0
Mallorca,Elche,1,False,True,2,1,away,Draw,True,8.0,Goal,True,La Liga,20,28,"L,L,L,D,W",2,7,19,13,20,57,-37,Elche,2
Getafe,Vallecano,0,True,False,0,0,away,Draw,False,9.0,No Goal,False,La Liga,9,28,"L,D,D,L,D",9,10,9,37,33,33,0,Vallecano,1
Cadiz,Girona,1,False,True,2,1,away,Draw,True,9.0,Goal,True,La Liga,11,28,"D,W,D,L,L",9,8,11,35,42,42,0,Girona,1
Elche,Valencia,2,False,True,4,2,away,Draw,True,9.0,Goal,True,La Liga,18,28,"L,D,L,W,L",7,6,15,27,30,34,-4,Valencia,2
Sevilla,Mallorca,1,True,False,1,0,away,Win,True,9.0,No Goal,False,La Liga,12,28,"D,D,L,D,L",9,7,12,34,25,30,-5,Mallorca,1
Ath Madrid,Ath Bilbao,1,True,False,1,0,away,Win,True,9.0,No Goal,False,La Liga,7,28,"W,D,W,L,D",11,7,10,40,38,29,9,Ath Bilbao,0
Sociedad,Celta,2,False,True,3,1,away,Win,True,9.0,Goal,True,La Liga,10,28,"D,D,W,W,D",9,9,10,36,36,39,-3,Celta,1
Barcelona,Real Madrid,1,False,True,4,3,away,Loss,True,9.0,Goal,True,La Liga,2,28,"L,W,L,W,D",18,5,5,59,59,24,35,Real Madrid,0
Valladolid,Espanol,0,True,False,1,1,away,Loss,False,9.0,No Goal,True,La Liga,19,28,"L,L,L,L,L",6,9,13,27,34,46,-12,Espanol,2
Almeria,Betis,1,False,True,4,3,away,Loss,True,9.0,Goal,True,La Liga,6,28,"L,L,W,D,D",13,6,9,45,34,29,5,Betis,0
Osasuna,Villarreal,0,True,False,2,2,away,Loss,False,9.0,No Goal,True,La Liga,5,28,"W,W,W,D,W",14,5,9,47,37,26,11,Villarreal,0
Valencia,Sevilla,1,False,True,2,1,away,Draw,True,10.0,Goal,True,La Liga,13,28,"D,W,L,W,L",8,8,12,32,33,44,-11,Sevilla,1
Ath Bilbao,Getafe,2,False,True,4,2,away,Draw,True,10.0,Goal,True,La Liga,15,28,"L,D,W,D,W",7,9,12,30,27,36,-9,Getafe,2
Vallecano,Ath Madrid,1,False,True,2,1,away,Draw,True,10.0,Goal,True,La Liga,3,28,"W,W,W,W,W",17,6,5,57,45,20,25,Ath Madrid,0
Betis,Cadiz,0,True,False,0,0,away,Draw,False,10.0,No Goal,False,La Liga,14,28,"W,L,D,D,D",7,10,11,31,23,40,-17,Cadiz,1
Celta,Valladolid,1,False,True,5,4,away,Loss,True,10.0,Goal,True,La Liga,17,28,"D,L,L,D,W",8,5,15,29,23,47,-24,Valladolid,2
Mallorca,Sociedad,0,True,False,1,1,away,Loss,False,10.0,No Goal,True,La Liga,4,28,"W,L,W,D,D",15,6,7,51,37,26,11,Sociedad,0
Real Madrid,Elche,3,True,False,3,0,away,Win,True,10.0,No Goal,False,La Liga,20,28,"L,L,L,D,W",2,7,19,13,20,57,-37,Elche,2
Girona,Almeria,2,False,True,5,3,away,Loss,True,10.0,Goal,True,La Liga,16,28,"W,D,D,L,L",8,6,14,30,34,48,-14,Almeria,2
Espanol,Osasuna,0,True,False,1,1,away,Loss,False,10.0,No Goal,True,La Liga,8,28,"W,D,L,L,D",10,8,10,38,24,28,-4,Osasuna,1
Villarreal,Barcelona,0,True,False,3,3,away,Loss,False,10.0,No Goal,True,La Liga,1,28,"D,W,W,W,W",23,3,2,72,53,9,44,Barcelona,0
Cadiz,Vallecano,1,False,True,6,5,away,Loss,True,11.0,Goal,True,La Liga,9,28,"L,D,D,L,D",9,10,9,37,33,33,0,Vallecano,1
Sociedad,Valladolid,0,True,False,1,1,away,Loss,False,11.0,No Goal,True,La Liga,17,28,"D,L,L,D,W",8,5,15,29,23,47,-24,Valladolid,2
Mallorca,Valencia,2,False,True,3,1,away,Win,True,11.0,Goal,True,La Liga,18,28,"L,D,L,W,L",7,6,15,27,30,34,-4,Valencia,2
Sevilla,Real Madrid,1,False,True,4,3,away,Loss,True,11.0,Goal,True,La Liga,2,28,"L,W,L,W,D",18,5,5,59,59,24,35,Real Madrid,0
Elche,Espanol,2,False,True,4,2,away,Draw,True,11.0,Goal,True,La Liga,19,28,"L,L,L,L,L",6,9,13,27,34,46,-12,Espanol,2
Ath Madrid,Betis,2,False,True,3,1,away,Win,True,11.0,Goal,True,La Liga,6,28,"L,L,W,D,D",13,6,9,45,34,29,5,Betis,0
Osasuna,Girona,1,False,True,2,1,away,Draw,True,11.0,Goal,True,La Liga,11,28,"D,W,D,L,L",9,8,11,35,42,42,0,Girona,1
Almeria,Villarreal,1,False,True,3,2,away,Loss,True,11.0,Goal,True,La Liga,5,28,"W,W,W,D,W",14,5,9,47,37,26,11,Villarreal,0
Ath Bilbao,Barcelona,0,True,False,4,4,away,Loss,False,11.0,No Goal,True,La Liga,1,28,"D,W,W,W,W",23,3,2,72,53,9,44,Barcelona,0
Getafe,Celta,1,False,True,2,1,away,Draw,True,11.0,Goal,True,La Liga,10,28,"D,D,W,W,D",9,9,10,36,36,39,-3,Celta,1
Espanol,Mallorca,1,False,True,2,1,away,Draw,True,12.0,Goal,True,La Liga,12,28,"D,D,L,D,L",9,7,12,34,25,30,-5,Mallorca,1
Celta,Almeria,1,False,True,4,3,away,Loss,True,12.0,Goal,True,La Liga,16,28,"W,D,D,L,L",8,6,14,30,34,48,-14,Almeria,2
Ath Madrid,Cadiz,2,False,True,5,3,away,Loss,True,12.0,Goal,True,La Liga,14,28,"W,L,D,D,D",7,10,11,31,23,40,-17,Cadiz,1
Vallecano,Sevilla,1,True,False,1,0,away,Win,True,12.0,No Goal,False,La Liga,13,28,"D,W,L,W,L",8,8,12,32,33,44,-11,Sevilla,1
Barcelona,Valencia,1,True,False,1,0,away,Win,True,12.0,No Goal,False,La Liga,18,28,"L,D,L,W,L",7,6,15,27,30,34,-4,Valencia,2
Valladolid,Osasuna,0,True,False,2,2,away,Loss,False,12.0,No Goal,True,La Liga,8,28,"W,D,L,L,D",10,8,10,38,24,28,-4,Osasuna,1
Girona,Real Madrid,1,False,True,2,1,away,Draw,True,12.0,Goal,True,La Liga,2,28,"L,W,L,W,D",18,5,5,59,59,24,35,Real Madrid,0
Villarreal,Ath Bilbao,0,True,False,1,1,away,Loss,False,12.0,No Goal,True,La Liga,7,28,"W,D,W,L,D",11,7,10,40,38,29,9,Ath Bilbao,0
Betis,Sociedad,2,True,False,2,0,away,Win,True,12.0,No Goal,False,La Liga,4,28,"W,L,W,D,D",15,6,7,51,37,26,11,Sociedad,0
Getafe,Elche,1,True,False,1,0,away,Win,True,12.0,No Goal,False,La Liga,20,28,"L,L,L,D,W",2,7,19,13,20,57,-37,Elche,2
Ath Bilbao,Girona,1,False,True,3,2,away,Loss,True,13.0,Goal,True,La Liga,11,28,"D,W,D,L,L",9,8,11,35,42,42,0,Girona,1
Cadiz,Getafe,0,True,False,0,0,away,Draw,False,13.0,No Goal,False,La Liga,15,28,"L,D,W,D,W",7,9,12,30,27,36,-9,Getafe,2
Elche,Valladolid,1,False,True,3,2,away,Loss,True,13.0,Goal,True,La Liga,17,28,"D,L,L,D,W",8,5,15,29,23,47,-24,Valladolid,2
Osasuna,Celta,2,False,True,3,1,away,Win,True,13.0,Goal,True,La Liga,10,28,"D,D,W,W,D",9,9,10,36,36,39,-3,Celta,1
Almeria,Barcelona,0,True,False,2,2,away,Loss,False,13.0,No Goal,True,La Liga,1,28,"D,W,W,W,W",23,3,2,72,53,9,44,Barcelona,0
Espanol,Ath Madrid,1,False,True,2,1,away,Draw,True,13.0,Goal,True,La Liga,3,28,"W,W,W,W,W",17,6,5,57,45,20,25,Ath Madrid,0
Valencia,Sociedad,1,False,True,2,1,away,Draw,True,13.0,Goal,True,La Liga,4,28,"W,L,W,D,D",15,6,7,51,37,26,11,Sociedad,0
Mallorca,Villarreal,2,True,False,2,0,away,Win,True,13.0,No Goal,False,La Liga,5,28,"W,W,W,D,W",14,5,9,47,37,26,11,Villarreal,0
Sevilla,Betis,1,False,True,2,1,away,Draw,True,13.0,Goal,True,La Liga,6,28,"L,L,W,D,D",13,6,9,45,34,29,5,Betis,0
Real Madrid,Vallecano,2,False,True,5,3,away,Loss,True,13.0,Goal,True,La Liga,9,28,"L,D,D,L,D",9,10,9,37,33,33,0,Vallecano,1
Girona,Elche,2,False,True,3,1,away,Win,True,14.0,Goal,True,La Liga,20,28,"L,L,L,D,W",2,7,19,13,20,57,-37,Elche,2
Valladolid,Ath Bilbao,0,True,False,3,3,away,Loss,False,14.0,No Goal,True,La Liga,7,28,"W,D,W,L,D",11,7,10,40,38,29,9,Ath Bilbao,0
Barcelona,Osasuna,2,False,True,3,1,away,Win,True,14.0,Goal,True,La Liga,8,28,"W,D,L,L,D",10,8,10,38,24,28,-4,Osasuna,1
Getafe,Almeria,0,True,False,1,1,away,Loss,False,14.0,No Goal,True,La Liga,16,28,"W,D,D,L,L",8,6,14,30,34,48,-14,Almeria,2
Sociedad,Sevilla,2,False,True,3,1,away,Win,True,14.0,Goal,True,La Liga,13,28,"D,W,L,W,L",8,8,12,32,33,44,-11,Sevilla,1
Villarreal,Espanol,1,True,False,1,0,away,Win,True,14.0,No Goal,False,La Liga,19,28,"L,L,L,L,L",6,9,13,27,34,46,-12,Espanol,2
Ath Madrid,Mallorca,0,True,False,1,1,away,Loss,False,14.0,No Goal,True,La Liga,12,28,"D,D,L,D,L",9,7,12,34,25,30,-5,Mallorca,1
Celta,Vallecano,0,True,False,0,0,away,Draw,False,14.0,No Goal,False,La Liga,9,28,"L,D,D,L,D",9,10,9,37,33,33,0,Vallecano,1
Betis,Valencia,0,True,False,3,3,away,Loss,False,14.0,No Goal,True,La Liga,18,28,"L,D,L,W,L",7,6,15,27,30,34,-4,Valencia,2
Cadiz,Real Madrid,1,False,True,3,2,away,Loss,True,14.0,Goal,True,La Liga,2,28,"L,W,L,W,D",18,5,5,59,59,24,35,Real Madrid,0
Vallecano,Girona,2,False,True,4,2,away,Draw,True,15.0,Goal,True,La Liga,11,28,"D,W,D,L,L",9,8,11,35,42,42,0,Girona,1
Ath Bilbao,Betis,0,True,False,0,0,away,Draw,False,15.0,No Goal,False,La Liga,6,28,"L,L,W,D,D",13,6,9,45,34,29,5,Betis,0
Elche,Ath Madrid,0,True,False,2,2,away,Loss,False,15.0,No Goal,True,La Liga,3,28,"W,W,W,W,W",17,6,5,57,45,20,25,Ath Madrid,0
Mallorca,Getafe,0,True,False,2,2,away,Loss,False,15.0,No Goal,True,La Liga,15,28,"L,D,W,D,W",7,9,12,30,27,36,-9,Getafe,2
Almeria,Cadiz,1,False,True,2,1,away,Draw,True,15.0,Goal,True,La Liga,14,28,"W,L,D,D,D",7,10,11,31,23,40,-17,Cadiz,1
Sevilla,Celta,1,False,True,2,1,away,Draw,True,15.0,Goal,True,La Liga,10,28,"D,D,W,W,D",9,9,10,36,36,39,-3,Celta,1
Real Madrid,Valladolid,2,True,False,2,0,away,Win,True,15.0,No Goal,False,La Liga,17,28,"D,L,L,D,W",8,5,15,29,23,47,-24,Valladolid,2
Espanol,Barcelona,1,False,True,2,1,away,Draw,True,15.0,Goal,True,La Liga,1,28,"D,W,W,W,W",23,3,2,72,53,9,44,Barcelona,0
Osasuna,Sociedad,0,True,False,2,2,away,Loss,False,15.0,No Goal,True,La Liga,4,28,"W,L,W,D,D",15,6,7,51,37,26,11,Sociedad,0
Valencia,Villarreal,1,False,True,3,2,away,Loss,True,15.0,Goal,True,La Liga,5,28,"W,W,W,D,W",14,5,9,47,37,26,11,Villarreal,0
Celta,Elche,1,True,False,1,0,away,Win,True,16.0,No Goal,False,La Liga,20,28,"L,L,L,D,W",2,7,19,13,20,57,-37,Elche,2
Cadiz,Valencia,1,True,False,1,0,away,Win,True,16.0,No Goal,False,La Liga,18,28,"L,D,L,W,L",7,6,15,27,30,34,-4,Valencia,2
Real Madrid,Villarreal,1,False,True,3,2,away,Loss,True,16.0,Goal,True,La Liga,5,28,"W,W,W,D,W",14,5,9,47,37,26,11,Villarreal,0
Valladolid,Mallorca,0,True,False,1,1,away,Loss,False,16.0,No Goal,True,La Liga,12,28,"D,D,L,D,L",9,7,12,34,25,30,-5,Mallorca,1
Girona,Espanol,2,False,True,4,2,away,Draw,True,16.0,Goal,True,La Liga,19,28,"L,L,L,L,L",6,9,13,27,34,46,-12,Espanol,2
Sociedad,Almeria,2,True,False,2,0,away,Win,True,16.0,No Goal,False,La Liga,16,28,"W,D,D,L,L",8,6,14,30,34,48,-14,Almeria,2
Betis,Vallecano,2,False,True,3,1,away,Win,True,16.0,Goal,True,La Liga,9,28,"L,D,D,L,D",9,10,9,37,33,33,0,Vallecano,1
Getafe,Sevilla,1,False,True,3,2,away,Loss,True,16.0,Goal,True,La Liga,13,28,"D,W,L,W,L",8,8,12,32,33,44,-11,Sevilla,1
Barcelona,Ath Madrid,1,True,False,1,0,away,Win,True,16.0,No Goal,False,La Liga,3,28,"W,W,W,W,W",17,6,5,57,45,20,25,Ath Madrid,0
Osasuna,Ath Bilbao,0,True,False,0,0,away,Draw,False,16.0,No Goal,False,La Liga,7,28,"W,D,W,L,D",11,7,10,40,38,29,9,Ath Bilbao,0
Villarreal,Celta,1,False,True,2,1,away,Draw,True,17.0,Goal,True,La Liga,10,28,"D,D,W,W,D",9,9,10,36,36,39,-3,Celta,1
Valencia,Real Madrid,0,True,False,2,2,away,Loss,False,17.0,No Goal,True,La Liga,2,28,"L,W,L,W,D",18,5,5,59,59,24,35,Real Madrid,0
Vallecano,Valladolid,1,True,False,1,0,away,Win,True,17.0,No Goal,False,La Liga,17,28,"D,L,L,D,W",8,5,15,29,23,47,-24,Valladolid,2
Sevilla,Girona,1,False,True,3,2,away,Loss,True,17.0,Goal,True,La Liga,11,28,"D,W,D,L,L",9,8,11,35,42,42,0,Girona,1
Mallorca,Osasuna,0,True,False,1,1,away,Loss,False,17.0,No Goal,True,La Liga,8,28,"W,D,L,L,D",10,8,10,38,24,28,-4,Osasuna,1
Ath Bilbao,Sociedad,1,False,True,4,3,away,Loss,True,17.0,Goal,True,La Liga,4,28,"W,L,W,D,D",15,6,7,51,37,26,11,Sociedad,0
Espanol,Getafe,2,False,True,3,1,away,Win,True,17.0,Goal,True,La Liga,15,28,"L,D,W,D,W",7,9,12,30,27,36,-9,Getafe,2
Ath Madrid,Almeria,1,False,True,2,1,away,Draw,True,17.0,Goal,True,La Liga,16,28,"W,D,D,L,L",8,6,14,30,34,48,-14,Almeria,2
Elche,Cadiz,1,False,True,2,1,away,Draw,True,17.0,Goal,True,La Liga,14,28,"W,L,D,D,D",7,10,11,31,23,40,-17,Cadiz,1
Celta,Mallorca,0,True,False,1,1,away,Loss,False,18.0,No Goal,True,La Liga,12,28,"D,D,L,D,L",9,7,12,34,25,30,-5,Mallorca,1
Sociedad,Vallecano,2,True,False,2,0,away,Win,True,18.0,No Goal,False,La Liga,9,28,"L,D,D,L,D",9,10,9,37,33,33,0,Vallecano,1
Betis,Espanol,0,True,False,1,1,away,Loss,False,18.0,No Goal,True,La Liga,19,28,"L,L,L,L,L",6,9,13,27,34,46,-12,Espanol,2
Valladolid,Ath Madrid,0,True,False,3,3,away,Loss,False,18.0,No Goal,True,La Liga,3,28,"W,W,W,W,W",17,6,5,57,45,20,25,Ath Madrid,0
Cadiz,Sevilla,0,True,False,1,1,away,Loss,False,18.0,No Goal,True,La Liga,13,28,"D,W,L,W,L",8,8,12,32,33,44,-11,Sevilla,1
Girona,Villarreal,0,True,False,1,1,away,Loss,False,18.0,No Goal,True,La Liga,5,28,"W,W,W,D,W",14,5,9,47,37,26,11,Villarreal,0
Osasuna,Elche,1,False,True,2,1,away,Draw,True,18.0,Goal,True,La Liga,20,28,"L,L,L,D,W",2,7,19,13,20,57,-37,Elche,2
Getafe,Barcelona,0,True,False,1,1,away,Loss,False,18.0,No Goal,True,La Liga,1,28,"D,W,W,W,W",23,3,2,72,53,9,44,Barcelona,0
Real Madrid,Ath Bilbao,2,True,False,2,0,away,Win,True,18.0,No Goal,False,La Liga,7,28,"W,D,W,L,D",11,7,10,40,38,29,9,Ath Bilbao,0
Almeria,Valencia,2,False,True,4,2,away,Draw,True,18.0,Goal,True,La Liga,18,28,"L,D,L,W,L",7,6,15,27,30,34,-4,Valencia,2
Espanol,Almeria,1,False,True,4,3,away,Loss,True,19.0,Goal,True,La Liga,16,28,"W,D,D,L,L",8,6,14,30,34,48,-14,Almeria,2
Mallorca,Cadiz,0,True,False,2,2,away,Loss,False,19.0,No Goal,True,La Liga,14,28,"W,L,D,D,D",7,10,11,31,23,40,-17,Cadiz,1
Barcelona,Girona,1,True,False,1,0,away,Win,True,19.0,No Goal,False,La Liga,11,28,"D,W,D,L,L",9,8,11,35,42,42,0,Girona,1
Elche,Sevilla,0,True,False,3,3,away,Loss,False,19.0,No Goal,True,La Liga,13,28,"D,W,L,W,L",8,8,12,32,33,44,-11,Sevilla,1
Betis,Getafe,1,True,False,1,0,away,Win,True,19.0,No Goal,False,La Liga,15,28,"L,D,W,D,W",7,9,12,30,27,36,-9,Getafe,2
Valencia,Valladolid,0,True,False,1,1,away,Loss,False,19.0,No Goal,True,La Liga,17,28,"D,L,L,D,W",8,5,15,29,23,47,-24,Valladolid,2
Ath Madrid,Osasuna,1,True,False,1,0,away,Win,True,19.0,No Goal,False,La Liga,8,28,"W,D,L,L,D",10,8,10,38,24,28,-4,Osasuna,1
Ath Bilbao,Celta,0,True,False,1,1,away,Loss,False,19.0,No Goal,True,La Liga,10,28,"D,D,W,W,D",9,9,10,36,36,39,-3,Celta,1
Sociedad,Real Madrid,0,True,False,0,0,away,Draw,False,19.0,No Goal,False,La Liga,2,28,"L,W,L,W,D",18,5,5,59,59,24,35,Real Madrid,0
Vallecano,Villarreal,1,True,False,1,0,away,Win,True,19.0,No Goal,False,La Liga,5,28,"W,W,W,D,W",14,5,9,47,37,26,11,Villarreal,0
Barcelona,Betis,2,False,True,3,1,away,Win,True,20.0,Goal,True,La Liga,6,28,"L,L,W,D,D",13,6,9,45,34,29,5,Betis,0
Cadiz,Ath Bilbao,1,False,True,5,4,away,Loss,True,21.0,Goal,True,La Liga,7,28,"W,D,W,L,D",11,7,10,40,38,29,9,Ath Bilbao,0
Osasuna,Espanol,1,False,True,2,1,away,Draw,True,21.0,Goal,True,La Liga,19,28,"L,L,L,L,L",6,9,13,27,34,46,-12,Espanol,2
Villarreal,Elche,1,False,True,4,3,away,Loss,True,21.0,Goal,True,La Liga,20,28,"L,L,L,D,W",2,7,19,13,20,57,-37,Elche,2
Getafe,Ath Madrid,1,False,True,2,1,away,Draw,True,21.0,Goal,True,La Liga,3,28,"W,W,W,W,W",17,6,5,57,45,20,25,Ath Madrid,0
Celta,Betis,4,False,True,7,3,away,Win,True,21.0,Goal,True,La Liga,6,28,"L,L,W,D,D",13,6,9,45,34,29,5,Betis,0
Real Madrid,Mallorca,0,True,False,1,1,away,Loss,False,21.0,No Goal,True,La Liga,12,28,"D,D,L,D,L",9,7,12,34,25,30,-5,Mallorca,1
Valencia,Girona,0,True,False,1,1,away,Loss,False,21.0,No Goal,True,La Liga,11,28,"D,W,D,L,L",9,8,11,35,42,42,0,Girona,1
Valladolid,Sociedad,1,True,False,1,0,away,Win,True,21.0,No Goal,False,La Liga,4,28,"W,L,W,D,D",15,6,7,51,37,26,11,Sociedad,0
Sevilla,Barcelona,0,True,False,3,3,away,Loss,False,21.0,No Goal,True,La Liga,1,28,"D,W,W,W,W",23,3,2,72,53,9,44,Barcelona,0
Almeria,Vallecano,0,True,False,2,2,away,Loss,False,21.0,No Goal,True,La Liga,9,28,"L,D,D,L,D",9,10,9,37,33,33,0,Vallecano,1
Girona,Cadiz,0,True,False,2,2,away,Loss,False,22.0,No Goal,True,La Liga,14,28,"W,L,D,D,D",7,10,11,31,23,40,-17,Cadiz,1
Betis,Almeria,3,False,True,5,2,away,Win,True,22.0,Goal,True,La Liga,16,28,"W,D,D,L,L",8,6,14,30,34,48,-14,Almeria,2
Mallorca,Sevilla,0,True,False,2,2,away,Loss,False,22.0,No Goal,True,La Liga,13,28,"D,W,L,W,L",8,8,12,32,33,44,-11,Sevilla,1
Ath Bilbao,Valencia,2,False,True,3,1,away,Win,True,22.0,Goal,True,La Liga,18,28,"L,D,L,W,L",7,6,15,27,30,34,-4,Valencia,2
Vallecano,Getafe,1,False,True,2,1,away,Draw,True,22.0,Goal,True,La Liga,15,28,"L,D,W,D,W",7,9,12,30,27,36,-9,Getafe,2
Ath Madrid,Celta,1,True,False,1,0,away,Win,True,22.0,No Goal,False,La Liga,10,28,"D,D,W,W,D",9,9,10,36,36,39,-3,Celta,1
Osasuna,Valladolid,0,True,False,0,0,away,Draw,False,22.0,No Goal,False,La Liga,17,28,"D,L,L,D,W",8,5,15,29,23,47,-24,Valladolid,2
Barcelona,Villarreal,1,True,False,1,0,away,Win,True,22.0,No Goal,False,La Liga,5,28,"W,W,W,D,W",14,5,9,47,37,26,11,Villarreal,0
Sociedad,Espanol,3,False,True,5,2,away,Win,True,22.0,Goal,True,La Liga,19,28,"L,L,L,L,L",6,9,13,27,34,46,-12,Espanol,2
Elche,Real Madrid,0,True,False,4,4,away,Loss,False,22.0,No Goal,True,La Liga,2,28,"L,W,L,W,D",18,5,5,59,59,24,35,Real Madrid,0
Almeria,Girona,2,False,True,8,6,away,Loss,True,23.0,Goal,True,La Liga,11,28,"D,W,D,L,L",9,8,11,35,42,42,0,Girona,1
Celta,Sociedad,1,False,True,2,1,away,Draw,True,23.0,Goal,True,La Liga,4,28,"W,L,W,D,D",15,6,7,51,37,26,11,Sociedad,0
Valladolid,Betis,1,False,True,3,2,away,Loss,True,23.0,Goal,True,La Liga,6,28,"L,L,W,D,D",13,6,9,45,34,29,5,Betis,0
Villarreal,Mallorca,2,False,True,6,4,away,Loss,True,23.0,Goal,True,La Liga,12,28,"D,D,L,D,L",9,7,12,34,25,30,-5,Mallorca,1
Real Madrid,Osasuna,2,True,False,2,0,away,Win,True,23.0,No Goal,False,La Liga,8,28,"W,D,L,L,D",10,8,10,38,24,28,-4,Osasuna,1
Espanol,Elche,1,True,False,1,0,away,Win,True,23.0,No Goal,False,La Liga,20,28,"L,L,L,D,W",2,7,19,13,20,57,-37,Elche,2
Sevilla,Vallecano,1,False,True,2,1,away,Draw,True,23.0,Goal,True,La Liga,9,28,"L,D,D,L,D",9,10,9,37,33,33,0,Vallecano,1
Ath Bilbao,Ath Madrid,0,True,False,1,1,away,Loss,False,23.0,No Goal,True,La Liga,3,28,"W,W,W,W,W",17,6,5,57,45,20,25,Ath Madrid,0
Cadiz,Barcelona,0,True,False,2,2,away,Loss,False,23.0,No Goal,True,La Liga,1,28,"D,W,W,W,W",23,3,2,72,53,9,44,Barcelona,0
Valencia,Getafe,0,True,False,1,1,away,Loss,False,23.0,No Goal,True,La Liga,15,28,"L,D,W,D,W",7,9,12,30,27,36,-9,Getafe,2
Betis,Elche,3,False,True,5,2,away,Win,True,24.0,Goal,True,La Liga,20,28,"L,L,L,D,W",2,7,19,13,20,57,-37,Elche,2
Mallorca,Espanol,1,False,True,3,2,away,Loss,True,24.0,Goal,True,La Liga,19,28,"L,L,L,L,L",6,9,13,27,34,46,-12,Espanol,2
Vallecano,Cadiz,0,True,False,1,1,away,Loss,False,24.0,No Goal,True,La Liga,14,28,"W,L,D,D,D",7,10,11,31,23,40,-17,Cadiz,1
Ath Madrid,Real Madrid,1,False,True,2,1,away,Draw,True,24.0,Goal,True,La Liga,2,28,"L,W,L,W,D",18,5,5,59,59,24,35,Real Madrid,0
Sociedad,Valencia,0,True,False,1,1,away,Loss,False,24.0,No Goal,True,La Liga,18,28,"L,D,L,W,L",7,6,15,27,30,34,-4,Valencia,2
Girona,Ath Bilbao,3,False,True,5,2,away,Win,True,24.0,Goal,True,La Liga,7,28,"W,D,W,L,D",11,7,10,40,38,29,9,Ath Bilbao,0
Valladolid,Celta,0,True,False,3,3,away,Loss,False,24.0,No Goal,True,La Liga,10,28,"D,D,W,W,D",9,9,10,36,36,39,-3,Celta,1
Barcelona,Almeria,0,True,False,1,1,away,Loss,False,24.0,No Goal,True,La Liga,16,28,"W,D,D,L,L",8,6,14,30,34,48,-14,Almeria,2
Osasuna,Sevilla,3,False,True,5,2,away,Win,True,24.0,Goal,True,La Liga,13,28,"D,W,L,W,L",8,8,12,32,33,44,-11,Sevilla,1
Getafe,Villarreal,1,False,True,3,2,away,Loss,True,24.0,Goal,True,La Liga,5,28,"W,W,W,D,W",14,5,9,47,37,26,11,Villarreal,0
Cadiz,Sociedad,0,True,False,0,0,away,Draw,False,25.0,No Goal,False,La Liga,4,28,"W,L,W,D,D",15,6,7,51,37,26,11,Sociedad,0
Girona,Getafe,2,False,True,5,3,away,Loss,True,25.0,Goal,True,La Liga,15,28,"L,D,W,D,W",7,9,12,30,27,36,-9,Getafe,2
