n_matches,main_team,team_group,competition,no_goal,no_goal_streak_weighted,goal_streak_weighted,tot_giornata,no_goal_streak_weighted_ratio,goal_streak_weighted_ratio,no_goal_ratio,goal_ratio,curr_giornata
1,Vallecano,0,La Liga,0,0.0,16.0,16.0,0.0,1.0,0.0,1.0,16
1,Vallecano,all,La Liga,0,0.0,16.0,16.0,0.0,1.0,0.0,1.0,16
1,Verona,1,Serie A,0,0.0,16.0,16.0,0.0,1.0,0.0,1.0,16
1,Verona,all,Serie A,0,0.0,16.0,16.0,0.0,1.0,0.0,1.0,16
1,Villarreal,0,La Liga,0,0.0,16.0,16.0,0.0,1.0,0.0,1.0,16
1,Villarreal,all,La Liga,0,0.0,16.0,16.0,0.0,1.0,0.0,1.0,16
1,Werder Bremen,1,Bundesliga,0,0.0,16.0,16.0,0.0,1.0,0.0,1.0,16
1,Werder Bremen,all,Bundesliga,0,0.0,16.0,16.0,0.0,1.0,0.0,1.0,16
1,West Ham,2,Premier League,1,16.0,0.0,16.0,1.0,0.0,1.0,0.0,16
1,West Ham,all,Premier League,1,16.0,0.0,16.0,1.0,0.0,1.0,0.0,16
1,Wolfsburg,0,Bundesliga,1,16.0,0.0,16.0,1.0,0.0,1.0,0.0,16
1,Wolfsburg,all,Bundesliga,1,16.0,0.0,16.0,1.0,0.0,1.0,0.0,16
1,Wolves,0,Premier League,1,16.0,0.0,16.0,1.0,0.0,1.0,0.0,16
1,Wolves,all,Premier League,1,16.0,0.0,16.0,1.0,0.0,1.0,0.0,16
1,Almeria,0,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Almeria,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Arsenal,2,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Arsenal,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Aston Villa,1,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Aston Villa,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Atalanta,1,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Atalanta,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Ath Bilbao,0,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Ath Bilbao,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Ath Madrid,2,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Ath Madrid,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Augsburg,1,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Augsburg,all,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Bayern Munich,1,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Bayern Munich,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Bochum,0,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Bochum,all,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Bologna,0,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Bologna,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Bournemouth,1,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Bournemouth,all,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Brentford,0,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Brentford,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Brighton,2,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Brighton,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Cadiz,2,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Cadiz,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Celta,0,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Celta,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Chelsea,1,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Chelsea,all,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Cremonese,2,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Cremonese,all,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Crystal Palace,1,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Crystal Palace,all,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Dortmund,1,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Dortmund,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Ein Frankfurt,0,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Ein Frankfurt,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Elche,2,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Elche,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Empoli,0,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Empoli,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Espanol,2,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Espanol,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Everton,1,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Everton,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,FC Koln,0,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,FC Koln,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Fiorentina,1,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Fiorentina,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Freiburg,0,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Freiburg,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Fulham,1,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Fulham,all,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Getafe,2,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Getafe,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Girona,1,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Girona,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Hertha,1,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Hertha,all,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Hoffenheim,2,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Hoffenheim,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Inter,1,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Inter,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Juventus,1,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Juventus,all,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Lazio,1,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Lazio,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Lecce,2,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Lecce,all,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Leeds,0,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Leeds,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Leicester,0,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Leicester,all,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Leverkusen,2,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Leverkusen,all,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Liverpool,0,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Liverpool,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,M'gladbach,1,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,M'gladbach,all,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Mainz,0,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Mainz,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Mallorca,1,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Mallorca,all,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Man City,2,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Man City,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Man United,2,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Man United,all,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Milan,0,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Milan,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Monza,0,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Monza,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Napoli,2,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Napoli,all,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Newcastle,2,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Newcastle,all,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Nott'm Forest,0,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Nott'm Forest,all,Premier League,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Osasuna,1,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Osasuna,all,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,RB Leipzig,2,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,RB Leipzig,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Real Madrid,2,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Real Madrid,all,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Roma,0,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Roma,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Salernitana,1,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Salernitana,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Sampdoria,0,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Sampdoria,all,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Sassuolo,1,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Sassuolo,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Schalke 04,0,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Schalke 04,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Sevilla,1,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Sevilla,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Sociedad,0,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Sociedad,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Southampton,0,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Southampton,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Spezia,2,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Spezia,all,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Stuttgart,1,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Stuttgart,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Torino,2,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Torino,all,Serie A,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Tottenham,1,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Tottenham,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Udinese,0,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Udinese,all,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Union Berlin,1,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Union Berlin,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Valencia,0,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Valencia,all,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Valladolid,1,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Valladolid,all,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Vallecano,1,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Vallecano,all,La Liga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Verona,2,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Verona,all,Serie A,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Villarreal,1,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Villarreal,all,La Liga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Werder Bremen,0,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Werder Bremen,all,Bundesliga,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,West Ham,0,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,West Ham,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Wolfsburg,2,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Wolfsburg,all,Bundesliga,1,17.0,0.0,17.0,1.0,0.0,1.0,0.0,17
1,Wolves,2,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Wolves,all,Premier League,0,0.0,17.0,17.0,0.0,1.0,0.0,1.0,17
1,Almeria,2,La Liga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Almeria,all,La Liga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Arsenal,0,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Arsenal,all,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Aston Villa,0,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Aston Villa,all,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Atalanta,2,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Atalanta,all,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Ath Bilbao,0,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Ath Bilbao,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Ath Madrid,1,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Ath Madrid,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Augsburg,0,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Augsburg,all,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Barcelona,2,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Barcelona,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Bayern Munich,0,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Bayern Munich,all,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Betis,2,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Betis,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Bochum,1,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Bochum,all,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Bologna,1,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Bologna,all,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Bournemouth,1,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Bournemouth,all,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Brentford,2,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Brentford,all,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Brighton,0,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Brighton,all,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Cadiz,1,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Cadiz,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Celta,1,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Celta,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Chelsea,2,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Chelsea,all,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Cremonese,1,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Cremonese,all,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Crystal Palace,1,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Crystal Palace,all,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Dortmund,0,Bundesliga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Dortmund,all,Bundesliga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Ein Frankfurt,0,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Ein Frankfurt,all,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Elche,1,La Liga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Elche,all,La Liga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Empoli,2,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Empoli,all,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Espanol,0,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Espanol,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Everton,0,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Everton,all,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,FC Koln,2,Bundesliga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,FC Koln,all,Bundesliga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Fiorentina,0,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Fiorentina,all,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Freiburg,1,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Freiburg,all,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Fulham,2,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Fulham,all,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Getafe,0,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Getafe,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Girona,0,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Girona,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Hertha,0,Bundesliga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Hertha,all,Bundesliga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Hoffenheim,1,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Hoffenheim,all,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Inter,2,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Inter,all,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Juventus,0,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Juventus,all,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Lazio,1,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Lazio,all,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Lecce,0,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Lecce,all,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Leeds,0,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Leeds,all,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Leicester,1,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Leicester,all,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Leverkusen,0,Bundesliga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Leverkusen,all,Bundesliga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Liverpool,2,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Liverpool,all,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,M'gladbach,1,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,M'gladbach,all,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Mainz,2,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Mainz,all,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Mallorca,1,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Mallorca,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Man City,2,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Man City,all,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Man United,1,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Man United,all,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Milan,2,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Milan,all,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Monza,2,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Monza,all,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Napoli,0,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Napoli,all,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Newcastle,2,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Newcastle,all,Premier League,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Nott'm Forest,1,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Nott'm Forest,all,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Osasuna,2,La Liga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Osasuna,all,La Liga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,RB Leipzig,2,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,RB Leipzig,all,Bundesliga,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Real Madrid,0,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Real Madrid,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Roma,1,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Roma,all,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Salernitana,0,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Salernitana,all,Serie A,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Sampdoria,1,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Sampdoria,all,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Sassuolo,0,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Sassuolo,all,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Schalke 04,1,Bundesliga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Schalke 04,all,Bundesliga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Sevilla,2,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Sevilla,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Sociedad,1,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Sociedad,all,La Liga,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
1,Southampton,1,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Southampton,all,Premier League,0,0.0,18.0,18.0,0.0,1.0,0.0,1.0,18
1,Spezia,1,Serie A,1,18.0,0.0,18.0,1.0,0.0,1.0,0.0,18
